ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400,SGPA,Cluster
80036,EEE,Male,2013,3.89,4.31,4.16,3.66,3.79,2.05,1
69366,EEE,Male,2013,2.59,3.51,3.2,2.15,2.13,2.32,0
39582,EEE,Female,2013,4.11,3.96,3.73,4.21,4.31,2.68,2
76811,EEE,Female,2013,3.39,4.11,3.27,2.72,3.1,2.93,3
59244,EEE,Male,2013,3.66,4.42,3.49,3.36,3.62,2.95,1
68908,EEE,Male,2013,3.5,4.24,3.64,2.81,3.26,2.36,3
65016,EEE,Male,2013,4.06,4.36,4.22,3.79,3.5,4.2,1
54229,EEE,Male,2013,2.44,3.53,2.27,1.81,2.11,3.67,0
93883,EEE,Female,2014,3.04,3.42,3.06,2.44,3.1,2.71,3
61332,EEE,Male,2013,2.64,3.47,2.91,2.26,3.0,2.71,3
76960,EEE,Male,2013,3.73,4.2,3.67,3.6,3.75,4.03,1
64572,EEE,Female,2013,4.81,4.93,4.69,4.79,4.76,4.88,2
95443,EEE,Male,2013,3.06,3.58,2.48,2.95,3.48,3.47,3
80047,EEE,Male,2013,3.32,3.22,3.42,3.51,3.54,3.82,1
84049,EEE,Male,2013,3.7,4.29,3.8,3.79,3.21,3.67,1
34534,EEE,Male,2013,4.65,4.62,4.33,4.74,4.72,3.96,2
24921,EEE,Male,2013,4.63,4.89,4.76,4.83,4.38,3.54,2
81272,EEE,Male,2013,4.58,4.78,4.2,4.89,4.48,4.1,2
92829,EEE,Male,2013,3.77,4.31,3.41,3.94,3.78,2.85,1
70748,EEE,Male,2013,3.8,4.27,3.31,3.96,3.83,4.38,1
79848,EEE,Male,2013,3.73,4.76,3.53,3.33,3.43,4.45,1
39657,EEE,Male,2013,4.25,4.71,4.37,4.19,4.25,4.03,2
51252,EEE,Male,2013,3.76,4.2,3.47,3.72,3.48,4.11,1
36501,EEE,Female,2013,4.73,4.84,4.59,4.7,4.66,3.88,2
74274,EEE,Male,2013,4.67,4.84,4.51,4.68,4.52,4.14,2
85216,EEE,Male,2013,4.1,4.42,4.04,4.23,3.7,2.36,1
41670,EEE,Male,2013,4.72,4.82,4.51,4.7,4.66,4.38,2
54683,EEE,Male,2013,4.33,4.82,4.31,4.4,3.93,3.59,2
96026,EEE,Female,2013,3.41,4.38,3.51,3.09,2.69,2.85,1
80851,EEE,Female,2013,3.41,4.07,3.57,2.86,2.97,2.85,1
40932,EEE,Male,2013,4.71,4.62,4.67,4.79,4.52,4.58,2
77289,EEE,Male,2013,3.13,3.84,2.76,3.15,3.06,2.84,3
94450,EEE,Male,2014,4.34,4.53,4.24,4.28,4.38,4.77,2
60546,EEE,Male,2013,3.51,4.24,3.49,3.31,3.17,3.13,1
53428,EEE,Male,2013,4.17,4.29,3.81,4.15,4.27,3.19,2
89068,EEE,Male,2013,4.0,4.04,3.8,4.11,4.21,4.31,2
49772,EEE,Male,2013,3.69,4.58,3.46,3.06,3.69,2.29,1
44510,EEE,Male,2013,4.15,4.47,4.14,4.09,4.03,3.47,2
80228,EEE,Male,2013,3.92,4.07,3.8,3.94,3.59,3.75,1
86376,EEE,Male,2014,3.29,4.56,3.59,2.76,2.03,4.17,3
68665,EEE,Male,2013,3.23,4.07,2.94,3.19,3.0,2.89,3
96243,EEE,Male,2013,3.56,4.09,3.55,3.34,3.17,3.54,1
65489,EEE,Male,2013,4.33,4.69,3.92,4.53,4.0,2.85,2
83107,EEE,Male,2013,2.77,3.44,3.1,3.02,2.22,2.85,3
95260,EEE,Male,2013,4.14,4.69,3.86,4.11,3.72,3.13,2
37218,EEE,Male,2013,3.56,4.16,2.94,3.08,3.93,4.24,1
70864,EEE,Male,2013,2.7,4.2,2.75,1.87,2.63,3.52,3
59488,EEE,Male,2013,2.95,3.71,2.67,2.73,2.83,2.15,3
28427,EEE,Male,2013,4.01,4.89,3.82,3.68,3.79,3.52,1
29073,EEE,Male,2013,2.83,4.02,2.95,2.36,2.28,3.47,3
81676,EEE,Female,2013,4.08,4.64,3.78,3.72,3.97,3.75,2
75986,EEE,Male,2013,3.02,4.13,2.73,3.0,2.6,3.96,3
57251,EEE,Male,2013,2.71,3.8,2.8,2.38,2.13,2.71,0
62634,EEE,Male,2013,2.51,3.78,2.84,1.83,2.45,2.86,0
28090,EEE,Male,2013,3.82,4.67,4.06,3.51,3.69,3.68,1
85226,EEE,Male,2013,2.58,3.78,1.97,2.26,1.84,2.99,0
55972,EEE,Female,2013,2.65,3.8,2.46,1.86,2.71,2.34,0
67313,EEE,Male,2013,3.29,4.2,3.42,2.47,3.48,3.93,3
35153,EEE,Female,2013,2.74,3.69,2.4,2.57,3.1,2.29,3
27065,EEE,Male,2013,3.46,4.18,3.57,3.66,3.04,4.03,1
25716,EEE,Male,2013,3.64,4.27,3.7,3.04,3.96,2.5,1
67977,EEE,Male,2013,2.73,4.22,2.69,1.94,2.0,3.66,0
87168,EEE,Male,2013,3.87,4.24,4.1,3.91,3.21,3.75,1
26042,EEE,Male,2013,3.83,4.09,3.33,4.06,3.97,3.67,1
64837,EEE,Male,2014,3.22,3.89,2.37,3.47,2.64,2.77,3
43903,EEE,Female,2014,3.68,3.6,2.85,4.06,3.77,2.27,1
69733,EEE,Male,2014,3.09,2.89,2.34,3.52,3.39,1.96,3
71454,EEE,Male,2014,3.81,4.29,2.84,4.02,3.77,3.39,1
43988,EEE,Male,2014,2.96,3.27,2.07,3.25,2.84,2.29,3
28561,EEE,Male,2014,3.0,3.33,2.24,3.06,3.11,2.71,3
48367,EEE,Female,2014,4.65,4.73,4.2,4.71,4.77,4.51,2
24998,EEE,Male,2014,4.37,4.67,3.61,4.31,4.74,4.22,2
78883,EEE,Male,2014,3.65,3.78,2.82,4.31,3.41,3.68,1
67207,EEE,Male,2014,4.17,4.56,3.87,4.43,3.93,3.19,2
95428,EEE,Male,2014,4.08,4.49,3.46,4.04,4.52,4.17,2
91649,EEE,Female,2014,3.77,4.53,3.51,3.94,2.59,3.05,1
71974,EEE,Male,2014,3.61,4.49,2.76,3.76,3.38,2.97,1
68660,EEE,Male,2014,3.79,4.56,3.08,3.92,3.31,3.75,1
29607,EEE,Female,2014,3.87,4.07,3.37,3.73,3.41,3.75,1
83314,EEE,Male,2014,3.16,2.71,2.49,3.42,3.33,2.32,3
66903,EEE,Male,2014,3.4,4.31,2.71,3.57,2.79,2.4,3
72316,EEE,Male,2014,3.58,4.33,3.33,3.57,3.14,3.33,1
39677,EEE,Male,2014,3.02,3.51,2.35,3.25,2.74,3.21,3
81302,EEE,Male,2014,3.51,4.13,3.09,3.96,3.03,3.92,1
39324,EEE,Male,2014,3.97,4.13,3.62,4.47,3.62,4.1,1
59963,EEE,Male,2014,3.75,3.84,3.13,3.96,3.94,2.66,1
73404,EEE,Male,2014,4.55,4.89,4.63,4.6,4.41,3.98,2
71553,EEE,Female,2014,3.34,3.49,3.22,3.36,3.1,2.19,3
46480,EEE,Male,2014,3.69,3.89,3.29,3.98,3.38,2.73,1
85797,EEE,Female,2014,3.23,3.62,2.61,3.34,2.76,2.71,3
90564,EEE,Male,2014,4.06,4.04,3.57,4.36,4.41,3.75,2
95237,EEE,Male,2014,3.68,4.04,3.2,4.15,3.45,3.61,1
77818,EEE,Male,2014,3.35,3.2,2.52,3.86,3.6,2.76,3
74583,EEE,Male,2014,3.71,3.56,3.0,3.96,3.9,2.5,1
63440,EEE,Male,2014,3.23,3.76,2.81,3.28,3.07,2.99,3
61039,EEE,Male,2014,4.1,4.6,3.61,4.36,4.13,3.19,2
52543,EEE,Female,2014,4.55,4.71,4.1,4.74,4.48,3.54,2
26069,EEE,Male,2014,3.28,3.89,2.36,3.79,2.97,2.85,3
81189,EEE,Male,2014,3.86,3.96,3.27,4.12,4.07,3.24,1
62835,EEE,Male,2014,3.54,3.8,2.88,3.83,3.52,2.97,1
77633,EEE,Female,2014,3.88,4.13,3.39,4.19,3.55,2.85,1
36836,EEE,Male,2014,3.26,3.33,2.5,3.81,3.24,3.67,3
87242,EEE,Male,2014,3.91,4.31,3.31,4.0,4.03,4.14,1
34375,EEE,Male,2014,3.22,3.64,2.4,3.21,3.13,2.29,3
33927,EEE,Female,2014,3.64,4.31,3.15,3.64,3.21,3.54,1
39919,EEE,Male,2014,4.03,3.98,3.33,4.55,4.17,4.51,2
28114,EEE,Male,2014,4.14,4.6,3.45,4.52,4.0,3.84,2
56216,EEE,Male,2014,4.35,4.64,4.22,4.45,3.76,4.17,2
35923,EEE,Male,2014,3.82,3.69,3.27,4.5,3.87,2.5,1
49753,EEE,Male,2014,3.19,3.27,2.72,3.29,3.19,2.78,3
93572,EEE,Male,2014,3.79,4.18,3.4,4.18,3.41,3.54,1
44179,EEE,Male,2014,3.56,4.27,3.0,3.61,2.77,3.67,3
84505,EEE,Female,2014,4.53,4.82,4.0,4.57,4.69,3.44,2
92888,EEE,Male,2014,4.21,4.64,4.08,4.45,3.9,3.13,2
77878,EEE,Male,2014,3.28,4.0,2.71,3.45,3.17,4.3,3
40335,EEE,Male,2014,4.1,3.87,3.78,4.35,3.9,2.71,1
93145,EEE,Male,2014,3.32,4.22,2.86,2.89,3.42,3.61,3
25188,EEE,Female,2014,3.87,4.18,3.59,4.11,3.52,2.58,1
23671,EEE,Male,2014,3.44,3.82,2.9,3.64,3.26,4.03,1
28641,EEE,Male,2014,3.28,3.36,2.72,3.28,3.35,3.33,3
68363,EEE,Female,2014,4.21,4.73,3.67,4.09,4.1,2.5,2
45045,EEE,Male,2014,3.25,3.33,2.58,3.71,3.48,2.83,3
75745,EEE,Male,2014,3.71,3.87,2.64,3.91,3.94,3.2,1
46007,EEE,Male,2014,3.99,4.53,3.76,4.15,3.62,3.3,1
35630,EEE,Male,2014,3.19,4.09,2.57,2.93,3.1,3.47,3
30821,EEE,Male,2014,3.97,4.22,3.06,4.4,3.76,4.69,1
74071,EEE,Female,2014,3.77,4.11,3.22,4.15,3.21,3.47,1
31317,EEE,Male,2014,4.39,4.64,4.16,4.47,4.1,4.29,2
62064,EEE,Male,2014,3.26,3.22,2.39,3.57,3.55,3.89,3
77009,EEE,Male,2014,4.12,4.47,3.94,4.06,3.41,3.67,1
89487,EEE,Male,2014,4.33,4.51,3.77,4.51,4.55,3.4,2
28546,EEE,Male,2014,4.34,4.64,3.65,4.7,4.48,3.82,2
34277,EEE,Male,2014,4.35,4.38,3.82,4.57,4.24,3.44,2
62531,EEE,Male,2014,3.73,4.11,3.4,4.11,2.93,3.26,1
76114,EEE,Male,2014,3.78,3.87,3.33,3.96,3.76,4.03,1
37029,ICE,Female,2010,2.33,2.71,1.96,2.08,2.82,2.1,0
59118,ICE,Female,2013,1.8,2.87,1.53,1.09,1.67,4.29,0
63997,ICE,Male,2010,1.97,2.53,1.7,1.65,1.62,2.5,0
52733,ICE,Male,2011,2.17,3.23,1.91,1.92,2.42,2.99,0
24142,ICE,Male,2010,3.76,4.13,4.1,3.49,3.62,2.29,1
90226,ICE,Male,2010,3.8,4.33,4.24,3.43,3.07,2.99,1
52181,ICE,Male,2010,3.53,3.17,3.47,3.58,3.35,3.75,1
60704,ICE,Male,2010,2.96,3.41,3.24,2.49,2.79,2.23,3
72689,ICE,Male,2010,3.6,3.87,3.74,3.32,3.38,2.14,1
47584,ICE,Male,2010,2.66,2.98,2.44,2.23,2.44,2.32,0
75158,ICE,Male,2010,3.29,3.98,2.7,2.49,3.52,3.75,3
56393,ICE,Male,2010,3.21,3.47,3.36,3.04,3.31,2.5,3
35215,ICE,Female,2010,4.44,4.16,4.54,4.57,4.1,3.44,2
57746,ICE,Male,2010,2.75,3.1,2.75,2.42,2.09,2.14,0
34095,ICE,Male,2010,3.64,3.49,3.94,3.17,3.14,3.19,1
38591,ICE,Male,2010,2.31,3.06,2.6,1.65,1.76,3.33,0
87295,ICE,Male,2010,3.82,3.73,4.04,3.81,3.52,3.36,1
76390,ICE,Male,2010,2.86,3.48,3.08,2.18,2.82,3.26,3
58291,ICE,Male,2010,2.56,3.02,2.48,1.84,2.35,2.71,0
66557,ICE,Male,2010,3.48,3.06,3.35,3.46,3.03,2.99,3
33034,ICE,Female,2010,3.4,3.06,2.96,3.65,3.86,2.05,1
24416,ICE,Female,2010,4.53,4.47,4.38,4.6,4.48,3.4,2
41741,ICE,Female,2010,4.56,4.09,4.64,4.79,4.59,3.83,2
64249,ICE,Male,2010,4.55,4.4,4.54,4.66,4.55,3.3,2
91945,ICE,Female,2010,4.22,3.87,4.04,4.43,4.17,2.85,2
78721,ICE,Male,2010,4.75,4.58,4.9,4.91,4.38,3.59,2
53538,ICE,Female,2010,3.55,3.32,3.56,3.36,3.38,3.39,1
65830,ICE,Male,2010,3.73,3.32,3.8,3.91,3.72,3.06,1
73273,ICE,Male,2010,2.44,2.76,2.45,1.77,2.24,2.59,0
85906,ICE,Female,2010,3.27,3.18,3.44,2.98,3.0,4.22,3
97151,ICE,Female,2010,3.38,2.49,3.39,3.75,3.55,3.13,1
51856,ICE,Male,2011,2.21,2.61,1.62,1.58,3.19,3.28,0
45598,ICE,Male,2010,2.63,3.11,3.23,2.0,2.25,3.33,0
82058,ICE,Female,2010,4.4,4.11,4.5,4.4,4.28,3.89,2
66849,ICE,Female,2010,2.58,2.96,2.61,1.95,2.58,3.56,0
32129,ICE,Female,2010,3.45,3.29,3.38,2.98,3.32,3.36,1
32758,ICE,Female,2010,4.53,4.31,4.54,4.45,4.41,3.4,2
67118,ICE,Male,2010,3.95,3.36,4.3,4.09,3.83,3.0,1
80340,ICE,Female,2010,3.25,3.34,3.08,2.35,3.28,3.48,3
43021,ICE,Male,2010,2.96,3.67,2.84,2.42,2.74,3.39,3
77100,ICE,Male,2010,2.13,2.8,2.2,1.24,2.12,2.41,0
61248,ICE,Female,2010,4.66,4.56,4.72,4.73,4.45,3.59,2
66846,ICE,Male,2010,3.86,3.51,3.73,4.25,3.35,3.83,1
41057,ICE,Male,2010,3.29,3.22,2.98,3.36,3.31,3.47,3
60552,ICE,Female,2010,3.54,3.31,3.22,3.31,3.69,4.22,1
41705,ICE,Male,2011,2.24,3.42,3.0,1.65,1.87,3.19,0
87891,ICE,Female,2010,3.73,3.6,3.5,3.46,3.76,3.5,1
96156,ICE,Male,2010,3.65,3.69,3.76,3.38,3.83,3.04,1
81895,ICE,Male,2010,3.43,3.6,3.8,2.61,3.28,2.29,3
59276,ICE,Female,2011,2.49,2.76,2.83,1.78,2.9,3.83,0
62913,ICE,Male,2010,4.11,4.09,4.2,4.17,3.55,2.85,1
62192,ICE,Male,2010,2.75,2.82,2.16,3.02,2.84,3.19,3
29216,ICE,Female,2010,2.37,2.89,2.04,1.84,2.2,3.04,0
76571,ICE,Male,2010,2.55,3.02,2.16,2.42,2.43,3.52,0
88941,ICE,Male,2011,2.23,2.3,1.98,2.31,1.73,2.15,0
59171,ICE,Male,2010,3.26,3.43,3.2,2.69,3.59,3.3,3
70317,ICE,Female,2010,4.3,4.02,4.38,4.3,4.28,3.66,2
25067,ICE,Male,2010,4.55,4.53,4.78,4.32,4.55,4.14,2
72367,ICE,Male,2010,3.08,3.54,4.1,2.18,2.27,4.22,3
91313,ICE,Male,2010,4.21,4.33,4.22,3.72,4.1,2.71,1
76865,ICE,Male,2010,3.17,3.11,3.48,3.15,2.62,2.73,3
39643,ICE,Female,2010,4.12,3.51,3.94,4.74,4.21,3.13,2
89116,ICE,Male,2010,4.67,4.64,4.7,4.83,4.66,2.95,2
48760,ICE,Female,2010,4.26,4.16,4.52,4.06,4.14,3.82,2
51159,ICE,Male,2010,3.88,3.89,4.26,3.48,3.79,2.59,1
84091,ICE,Male,2010,3.0,3.38,3.04,2.47,3.24,2.66,3
36947,ICE,Male,2011,3.51,4.02,3.88,2.94,3.48,2.41,1
90019,ICE,Male,2011,3.35,3.52,3.25,2.98,3.76,3.36,3
78779,ICE,Female,2011,4.51,4.65,4.41,4.5,4.52,3.36,2
85368,ICE,Male,2011,3.69,3.52,3.32,3.96,3.9,2.58,1
39283,ICE,Male,2011,3.64,3.89,3.53,3.32,3.15,2.95,1
77052,ICE,Female,2011,2.79,3.28,2.44,2.2,2.79,2.19,0
38900,ICE,Male,2011,2.75,2.35,2.31,2.43,3.09,2.4,0
84996,ICE,Male,2013,2.12,3.48,1.72,1.62,3.03,2.5,0
47089,ICE,Male,2012,2.84,3.6,2.36,1.87,2.06,2.86,0
80543,ICE,Male,2011,4.38,4.37,4.2,4.5,4.03,2.86,2
79602,ICE,Male,2012,3.35,3.87,3.38,2.76,3.5,2.5,3
48899,ICE,Female,2011,4.14,4.09,3.96,4.07,3.84,3.68,2
39537,ICE,Male,2011,4.76,4.7,4.49,4.98,4.38,3.88,2
34286,ICE,Male,2011,3.39,3.54,3.43,3.02,3.25,1.88,3
92952,ICE,Female,2011,3.53,3.26,3.25,3.27,3.69,3.04,1
29202,ICE,Male,2011,3.54,3.61,3.51,2.92,3.56,2.19,3
58085,ICE,Male,2012,2.27,3.57,2.18,1.83,2.0,3.05,0
83271,ICE,Male,2011,2.64,3.57,2.48,1.9,2.81,2.42,0
43653,ICE,Male,2012,3.09,3.32,3.04,2.82,3.48,2.97,3
45655,ICE,Female,2012,3.54,3.43,3.16,3.49,4.0,3.59,1
61821,ICE,Male,2012,3.39,3.3,2.62,3.21,3.97,2.42,3
37023,ICE,Female,2012,3.07,3.32,2.24,2.85,3.55,2.97,3
49291,ICE,Male,2012,2.61,2.81,2.48,2.55,2.56,3.44,0
65300,ICE,Male,2012,2.86,3.51,2.76,2.46,2.69,3.44,3
60066,ICE,Male,2012,3.07,3.51,2.24,3.0,3.5,2.36,3
73966,ICE,Male,2012,4.03,4.45,3.51,3.68,4.28,3.26,1
96387,ICE,Female,2012,3.15,3.3,2.44,3.37,3.66,3.39,3
84012,ICE,Male,2012,2.96,3.68,3.15,2.24,2.52,2.6,3
27206,ICE,Female,2012,3.87,4.06,3.29,3.87,4.1,4.38,1
80630,ICE,Male,2012,3.99,4.34,3.53,3.45,4.38,4.22,1
42154,ICE,Male,2012,3.73,3.55,3.35,3.83,4.14,3.0,1
67486,ICE,Female,2012,4.5,4.55,4.14,4.62,4.55,2.5,2
53260,ICE,Male,2012,3.3,3.4,3.06,3.79,3.43,3.06,3
37130,ICE,Female,2012,2.49,2.32,2.21,2.4,2.25,3.59,0
93730,ICE,Male,2012,2.83,2.85,2.56,2.68,2.48,3.13,0
56144,ICE,Male,2012,4.13,4.06,3.78,4.11,4.31,3.66,2
54537,ICE,Female,2012,3.88,3.85,3.78,3.84,4.03,3.21,1
34433,ICE,Male,2013,3.69,4.04,3.65,3.55,3.59,3.13,1
93913,ICE,Male,2012,3.73,4.11,3.06,3.72,3.86,2.59,1
30011,ICE,Female,2012,3.33,2.89,2.67,3.26,3.91,2.97,3
62740,ICE,Male,2012,3.27,3.64,3.06,2.57,3.79,3.47,3
43234,ICE,Female,2012,2.51,3.06,2.28,2.07,2.39,3.02,0
34835,ICE,Male,2012,3.84,4.02,3.59,3.91,3.79,2.68,1
58088,ICE,Female,2012,3.56,3.68,3.08,3.49,3.76,2.81,1
54737,ICE,Female,2012,3.11,3.49,2.4,2.74,3.39,2.5,3
97478,ICE,Male,2012,2.96,3.57,3.0,2.51,2.47,2.23,3
30676,ICE,Male,2012,4.34,4.57,3.94,4.32,4.21,4.17,2
80483,ICE,Female,2013,4.68,4.55,4.59,4.74,4.72,3.91,2
84956,ICE,Female,2012,3.8,3.87,3.31,3.73,4.1,3.13,1
89794,ICE,Female,2012,3.39,3.34,2.83,3.41,3.45,3.54,1
51607,ICE,Female,2012,3.16,2.74,2.72,3.06,3.52,3.3,3
62106,ICE,Female,2012,3.53,3.57,3.1,3.4,3.76,2.86,1
26673,ICE,Female,2012,3.97,3.98,3.75,3.87,4.28,2.58,1
31758,ICE,Female,2011,4.12,4.3,3.85,3.88,4.14,3.83,2
52588,ICE,Male,2012,4.22,4.26,3.78,4.24,4.31,3.83,2
66972,ICE,Female,2012,3.88,3.51,3.28,3.77,4.55,3.19,1
46084,ICE,Female,2012,3.27,3.28,2.69,3.27,3.62,3.23,3
34277,ICE,Male,2012,4.62,4.51,4.45,4.72,4.83,4.24,2
90949,ICE,Female,2012,3.38,3.72,2.66,3.09,3.13,2.99,3
47606,ICE,Male,2012,3.69,4.55,3.53,3.51,3.1,3.2,1
44875,ICE,Male,2012,3.73,4.11,3.13,3.7,4.31,2.77,1
24229,ICE,Female,2012,3.58,3.47,3.29,3.38,3.14,3.44,1
33353,ICE,Female,2012,2.57,3.38,2.17,1.83,2.67,2.89,0
45460,ICE,Female,2012,3.4,3.47,2.9,3.04,3.59,3.47,3
93512,ICE,Male,2013,3.43,3.51,2.85,3.57,3.68,3.36,1
71216,ICE,Female,2012,3.37,3.26,2.7,3.15,3.97,3.05,1
88506,ICE,Female,2012,4.3,4.6,4.02,4.53,3.76,4.3,2
70379,ICE,Female,2012,3.55,3.74,3.04,2.96,4.0,4.03,1
83558,ICE,Female,2012,2.9,3.47,2.62,2.42,2.69,2.58,3
38399,ICE,Male,2013,2.93,3.4,3.05,2.39,2.47,3.48,3
75820,ICE,Male,2013,2.4,2.76,2.47,1.78,2.52,2.19,0
85488,ICE,Male,2013,3.52,4.29,3.25,2.83,3.81,4.38,1
45496,ICE,Male,2013,4.51,4.8,4.55,4.38,4.27,4.03,2
28806,ICE,Female,2013,3.7,4.0,3.23,3.74,3.69,3.54,1
33046,ICE,Female,2013,3.5,3.42,3.35,3.32,3.72,2.89,1
65731,ICE,Male,2013,4.34,4.62,4.1,4.23,4.55,3.44,2
83425,ICE,Female,2013,4.01,4.2,3.48,3.62,4.41,3.96,1
92915,ICE,Female,2013,4.71,4.62,4.59,4.7,4.83,3.61,2
69812,ICE,Male,2013,2.91,4.16,2.87,2.53,2.7,2.71,3
73466,ICE,Male,2013,3.27,3.49,3.18,2.92,3.14,2.39,3
74146,ICE,Female,2013,2.9,3.87,2.39,2.42,3.26,3.83,3
64727,ICE,Female,2013,3.61,3.8,3.02,3.34,4.07,3.54,1
63544,ICE,Male,2013,2.9,3.93,2.73,2.29,3.61,2.36,3
52369,ICE,Male,2013,3.49,3.73,3.19,3.35,3.73,2.84,1
41905,ICE,Female,2013,3.77,4.36,3.14,3.48,3.97,2.58,1
88515,ICE,Male,2013,3.32,4.16,3.2,2.45,3.1,2.68,3
94971,ICE,Male,2013,4.6,4.78,4.49,4.45,4.62,3.2,2
63497,ICE,Male,2013,3.46,3.8,3.17,3.02,3.54,2.73,3
94696,ICE,Male,2013,3.51,4.24,3.22,3.0,3.5,3.59,1
35225,ICE,Male,2013,3.55,4.13,3.35,2.96,3.1,3.91,3
32323,ICE,Male,2014,2.17,3.42,2.24,1.64,2.22,2.81,0
79238,ICE,Male,2013,3.75,4.27,3.41,3.37,4.08,2.42,1
42070,ICE,Male,2014,3.81,4.49,2.51,3.53,3.42,3.25,1
26100,ICE,Male,2013,3.85,4.0,3.54,3.72,3.9,3.44,1
35135,ICE,Female,2013,4.89,4.96,4.88,4.81,4.93,3.61,2
61469,ICE,Male,2013,4.45,4.07,4.12,4.68,4.9,4.03,2
27261,ICE,Male,2013,3.29,4.13,3.29,2.91,2.72,3.82,3
63128,ICE,Male,2013,3.75,4.36,3.59,3.57,3.52,3.89,1
44444,ICE,Male,2013,3.97,4.4,4.1,3.31,3.79,2.85,1
79542,ICE,Female,2014,2.0,2.56,2.21,1.62,1.84,2.42,0
77497,ICE,Male,2013,3.11,4.02,2.96,1.98,3.46,3.75,3
95380,ICE,Male,2014,3.29,3.98,2.94,2.97,2.75,2.89,3
86064,ICE,Male,2013,4.25,4.78,4.16,4.11,3.52,2.97,2
71980,ICE,Male,2013,4.27,4.42,3.96,4.0,4.14,4.19,2
57417,ICE,Male,2013,3.74,3.33,3.44,3.68,4.07,2.83,1
31193,ICE,Male,2013,4.11,4.53,3.98,4.36,3.38,3.65,2
97537,ICE,Male,2013,3.51,3.91,3.15,3.1,3.16,4.03,3
88955,ICE,Male,2013,2.7,3.69,2.47,1.89,2.88,2.64,0
81024,ICE,Female,2013,3.59,3.8,3.04,3.62,3.69,2.57,1
31295,ICE,Male,2013,2.82,3.93,2.8,1.81,2.57,3.75,3
97563,ICE,Female,2013,3.77,3.87,3.29,3.4,4.12,3.38,1
33541,ICE,Female,2013,3.71,4.07,3.51,3.24,3.97,3.96,1
47130,ICE,Male,2013,3.46,4.29,3.29,2.83,3.58,3.67,1
55241,ICE,Female,2013,3.13,4.07,2.41,3.02,3.3,3.33,3
56553,ICE,Female,2013,3.13,3.42,2.72,3.07,3.28,2.32,3
47689,ICE,Male,2013,3.19,3.49,2.89,3.49,3.38,3.19,3
66978,ICE,Female,2013,3.01,3.49,2.59,2.59,3.4,2.71,3
56619,ICE,Male,2013,3.0,3.49,3.06,2.43,2.38,3.4,3
44033,ICE,Female,2013,2.68,3.2,2.26,1.61,2.95,2.46,0
87318,ICE,Male,2013,2.7,4.13,2.51,2.29,2.15,3.39,3
83500,ICE,Male,2013,2.3,3.98,2.66,1.74,1.51,3.33,0
47682,ICE,Male,2013,4.23,4.42,4.16,3.94,4.45,3.75,2
68487,ICE,Male,2013,4.12,4.44,4.1,3.6,3.86,3.89,1
93868,ICE,Male,2013,2.64,3.33,2.57,2.02,2.3,3.91,0
84229,ICE,Male,2013,3.76,3.96,3.47,3.62,4.03,3.26,1
24173,ICE,Female,2013,3.94,4.24,3.76,3.69,4.31,3.66,1
64334,ICE,Female,2013,4.55,4.42,4.31,4.47,4.76,3.98,2
84071,ICE,Male,2013,2.65,3.2,3.18,2.08,2.37,3.05,0
56646,ICE,Female,2014,3.3,3.53,2.67,3.3,3.33,2.68,3
46820,ICE,Female,2014,3.7,4.09,3.18,4.08,3.41,3.19,1
59601,ICE,Male,2014,3.86,3.84,3.35,3.94,3.76,2.83,1
58964,ICE,Male,2014,3.76,3.8,3.07,3.73,3.9,3.52,1
74548,ICE,Male,2014,3.31,3.76,2.48,3.74,2.72,3.2,3
38636,ICE,Male,2014,3.19,3.2,2.61,3.35,3.2,2.5,3
55853,ICE,Male,2014,3.71,3.78,3.29,3.86,3.55,2.22,1
27056,ICE,Male,2014,3.13,3.76,2.6,2.88,3.57,3.33,3
45825,ICE,Male,2014,3.62,3.8,2.91,3.84,3.63,2.27,1
84735,ICE,Male,2014,4.05,4.56,3.47,4.16,3.66,3.61,1
80342,ICE,Female,2014,4.33,4.42,3.65,4.53,4.45,3.75,2
40390,ICE,Male,2014,3.61,4.47,3.37,3.57,2.93,3.47,1
36423,ICE,Male,2014,3.98,3.73,3.17,4.17,4.38,3.13,1
31838,ICE,Female,2014,4.19,4.38,4.0,4.51,3.48,3.75,2
48913,ICE,Female,2014,3.24,3.2,2.63,3.48,3.33,2.89,3
55203,ICE,Male,2014,4.14,4.24,3.49,4.38,4.03,2.29,1
24814,ICE,Male,2014,3.11,3.02,2.15,3.02,3.35,2.29,3
64824,ICE,Female,2014,4.48,4.49,4.0,4.6,4.52,3.06,2
35053,ICE,Male,2014,3.34,3.51,2.36,3.63,3.33,1.88,3
77001,ICE,Female,2014,4.5,4.31,4.08,4.6,4.55,3.44,2
55338,ICE,Male,2014,4.26,4.11,3.48,4.62,4.62,3.33,2
86692,ICE,Female,2014,4.12,4.02,3.47,4.32,4.31,2.85,2
48136,ICE,Female,2014,4.38,4.56,3.69,4.45,4.59,3.96,2
44315,ICE,Male,2014,3.71,3.91,3.2,4.11,3.62,3.33,1
78311,ICE,Male,2014,3.57,3.22,3.04,3.83,3.97,3.75,1
40295,ICE,Male,2014,3.17,3.02,2.63,3.06,3.83,2.5,3
39342,ICE,Male,2014,3.79,3.96,3.3,3.85,4.07,1.74,1
24161,ICE,Female,2014,3.6,3.24,2.62,4.22,3.76,2.85,1
